Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Denmark,Bronze,3237,0.031000,8.99,26.97
Austria,Bronze,2263,0.127000,36.83,55.24
Austria,Bronze,"2750,2442,2579,3193,2632,3160,3330,3370,3309,3393",0.198000,57.42,80.39
Austria,Bronze,2738,0.186000,53.94,75.52
Austria,Bronze,"3329,3328,3371",0.140000,40.60,60.90
Austria,Bronze,3335,0.126000,36.54,54.81
Seychelles,Bronze,"3370,3371,3309,3393",0.152000,44.08,66.12
Australia,Bronze,"2442,2750,2579,3193,3160,3370,3309,3393",0.263000,76.27,106.78
Australia,Bronze,3212,0.067000,19.43,58.29
Australia,Bronze,"3335,3371",0.248000,71.92,100.69
Australia,Bronze,1384,0.254000,73.66,103.12
Montserrat,Bronze,"3370,3371,3393,3309",0.152000,44.08,66.12
Dominica,Bronze,"3370,3371,3393,3309",0.152000,44.08,66.12
Macau,Bronze,3371,0.152000,44.08,66.12
Iceland,Bronze,"3370,2579,3371,3393,3309",0.198000,57.42,80.39
Eritrea,Bronze,"3370,3371,3309,3393",0.263000,76.27,106.78
Kosovo,Bronze,"3370,3371,3393,3309",0.084000,24.36,36.54
Kosovo,Bronze,3168,0.012000,3.48,10.44
United States (virtual),Gold,2262,0.014000,4.06,12.18
United States (virtual),Gold,"2430,2440,2441,2767,2748,2784,2677,2524,2675,3209,2681,2620,2568,3212",0.010000,2.90,8.70
United States (virtual),Bronze,"2750,2442,3193,3160,3406,3330",0.014000,4.06,12.18
United States (virtual),Gold,"3140,3228,3309",0.011000,3.19,9.57
United States (virtual),Gold,3154,0.012000,3.48,10.44
United States (virtual),Bronze,"3393,3418,3328",0.011000,3.19,9.57
Gibraltar,Bronze,"2750,3370,3371,3393,3309",1.174000,340.46,408.55
